query_drug,similar_drug,similarity
DB14011,DB14737,0.3611111111111111
DB14011,DB06444,0.345679012345679
DB14011,DB12193,0.3373493975903614
DB14011,DB07178,0.2535211267605634
DB14011,DB13908,0.24242424242424243
DB14013,DB14014,0.7222222222222222
DB14013,DB07306,0.3246753246753247
DB14013,DB07388,0.28205128205128205
DB14013,DB12063,0.27586206896551724
DB14013,DB00455,0.26436781609195403
DB14013,DB03748,0.2558139534883721
DB14013,DB00636,0.2535211267605634
DB14013,DB07123,0.25
DB14013,DB04232,0.24444444444444444
DB14013,DB09231,0.24242424242424243
DB14014,DB14013,0.7222222222222222
DB14014,DB12416,0.25
DB14014,DB00672,0.24358974358974358
DB14014,DB08344,0.23711340206185566
DB14014,DB01950,0.23595505617977527
DB14014,DB01171,0.2345679012345679
DB14014,DB03677,0.23376623376623376
DB14014,DB07737,0.23333333333333334
DB14014,DB07329,0.23255813953488372
DB14014,DB03818,0.22988505747126436
DB14017,DB00402,0.2647058823529412
DB14017,DB01198,0.2647058823529412
DB14017,DB06693,0.23423423423423423
DB14017,DB04890,0.22641509433962265
DB14017,DB19353,0.22321428571428573
DB14017,DB09020,0.21978021978021978
DB14017,DB00227,0.21428571428571427
DB14017,DB07580,0.21348314606741572
DB14017,DB03021,0.21333333333333335
DB14017,DB03642,0.21138211382113822
DB14018,DB14132,0.6363636363636364
DB14018,DB00277,0.4722222222222222
DB14018,DB01223,0.4146341463414634
DB14018,DB01778,0.40540540540540543
DB14018,DB00201,0.3684210526315789
DB14018,DB12670,0.2962962962962963
DB14018,DB00651,0.2857142857142857
DB14018,DB01303,0.28
DB14018,DB09273,0.28
DB14018,DB12569,0.27586206896551724
DB14019,DB09048,0.6710526315789473
DB14019,DB18968,0.43137254901960786
DB14019,DB07969,0.2604166666666667
DB14019,DB18865,0.24324324324324326
DB14019,DB12122,0.23529411764705882
DB14019,DB15229,0.23232323232323232
DB14019,DB11883,0.23
DB14019,DB08400,0.23
DB14019,DB11863,0.22807017543859648
DB14019,DB15273,0.22727272727272727
DB14020,DB02280,0.625
DB14020,DB03357,0.625
DB14020,DB03588,0.46153846153846156
DB14020,DB04080,0.46153846153846156
DB14020,DB03793,0.4583333333333333
DB14020,DB01878,0.4583333333333333
DB14020,DB01866,0.43333333333333335
DB14020,DB00937,0.42424242424242425
DB14020,DB04784,0.4230769230769231
DB14020,DB04619,0.4230769230769231
DB14025,DB06771,0.875
DB14025,DB01044,0.5507246376811594
DB14025,DB11943,0.49295774647887325
DB14025,DB00218,0.48
DB14025,DB00537,0.4696969696969697
DB14025,DB09047,0.4675324675324675
DB14025,DB06600,0.4383561643835616
DB14025,DB01137,0.43661971830985913
DB14025,DB03034,0.43661971830985913
DB14025,DB01165,0.43661971830985913
DB14027,DB15194,0.7358490566037735
DB14027,DB13928,0.7151162790697675
DB14027,DB18634,0.6907894736842105
DB14027,DB16146,0.5903614457831325
DB14027,DB14806,0.5833333333333334
DB14027,DB11724,0.5454545454545454
DB14027,DB01284,0.5055555555555555
DB14027,DB04931,0.5028571428571429
DB14027,DB05625,0.4930555555555556
DB14027,DB05479,0.4887640449438202
DB14028,DB01511,0.7380952380952381
DB14028,DB01595,0.6521739130434783
DB14028,DB00842,0.574468085106383
DB14028,DB00628,0.5510204081632653
DB14028,DB00829,0.5416666666666666
DB14028,DB01068,0.5192307692307693
DB14028,DB14672,0.5
DB14028,DB01558,0.49019607843137253
DB14028,DB13335,0.48148148148148145
DB14028,DB00801,0.48148148148148145
DB14033,DB00263,0.4791666666666667
DB14033,DB01015,0.37254901960784315
DB14033,DB00634,0.3695652173913043
DB14033,DB08798,0.33962264150943394
DB14033,DB00250,0.3170731707317073
DB14033,DB00259,0.30952380952380953
DB14033,DB01582,0.3076923076923077
DB14033,DB00576,0.2962962962962963
DB14033,DB01581,0.2909090909090909
DB14033,DB00359,0.27450980392156865
DB14034,DB06519,0.5540540540540541
DB14034,DB04971,0.5142857142857142
DB14034,DB16028,0.4225352112676056
DB14034,DB06510,0.41025641025641024
DB14034,DB00412,0.3972602739726027
DB14034,DB19311,0.3950617283950617
DB14034,DB12781,0.39473684210526316
DB14034,DB12511,0.38461538461538464
DB14034,DB11721,0.3835616438356164
DB14034,DB14035,0.3835616438356164
DB14035,DB09199,0.4090909090909091
DB14035,DB09201,0.390625
DB14035,DB14034,0.3835616438356164
DB14035,DB16028,0.38235294117647056
DB14035,DB00412,0.37681159420289856
DB14035,DB12781,0.375
DB14035,DB11721,0.36231884057971014
DB14035,DB00197,0.35526315789473684
DB14035,DB08607,0.35526315789473684
DB14035,DB01132,0.35294117647058826
DB14043,DB16495,0.8
DB14043,DB03440,0.6
DB14043,DB01736,0.5882352941176471
DB14043,DB01631,0.4666666666666667
DB14043,DB03600,0.4642857142857143
DB14043,DB08688,0.4642857142857143
DB14043,DB03796,0.4642857142857143
DB14043,DB04519,0.4642857142857143
DB14043,DB03017,0.4642857142857143
DB14043,DB16857,0.4642857142857143
DB14049,DB11090,0.8571428571428571
DB14049,DB14527,0.8571428571428571
DB14049,DB05260,0.8571428571428571
DB14049,DB06154,0.29411764705882354
DB14049,DB02680,0.2777777777777778
DB14049,DB04417,0.2631578947368421
DB14049,DB01613,0.25
DB14049,DB00727,0.25
DB14049,DB01676,0.23809523809523808
DB14049,DB03651,0.23809523809523808
DB14050,DB09061,0.8372093023255814
DB14050,DB14011,0.6206896551724138
DB14050,DB11755,0.5471698113207547
DB14050,DB00470,0.46551724137931033
DB14050,DB00486,0.2328767123287671
DB14050,DB13908,0.23076923076923078
DB14050,DB14737,0.23076923076923078
DB14050,DB07178,0.22413793103448276
DB14050,DB07345,0.21052631578947367
DB14050,DB07678,0.20833333333333334
DB14054,DB15588,0.671875
DB14054,DB13089,0.30120481927710846
DB14054,DB02329,0.26881720430107525
DB14054,DB12651,0.25555555555555554
DB14054,DB00253,0.25
DB14054,DB13751,0.24271844660194175
DB14054,DB00959,0.2247191011235955
DB14054,DB04652,0.22093023255813954
DB14054,DB02703,0.21875
DB14054,DB05767,0.2159090909090909
DB14059,DB00482,0.7777777777777778
DB14059,DB03477,0.7777777777777778
DB14059,DB05095,0.359375
DB14059,DB12378,0.3559322033898305
DB14059,DB11466,0.35384615384615387
DB14059,DB07115,0.3333333333333333
DB14059,DB01784,0.3181818181818182
DB14059,DB08329,0.3148148148148148
DB14059,DB08527,0.3125
DB14059,DB01807,0.296875
DB14060,DB04743,0.58
DB14060,DB01800,0.36538461538461536
DB14060,DB02680,0.28888888888888886
DB14060,DB02660,0.2857142857142857
DB14060,DB04149,0.2857142857142857
DB14060,DB03606,0.2857142857142857
DB14060,DB01954,0.2857142857142857
DB14060,DB11831,0.28
DB14060,DB04528,0.28
DB14060,DB03849,0.27941176470588236
DB14061,DB04967,0.7647058823529411
DB14061,DB01460,0.3103448275862069
DB14061,DB00527,0.2876712328767123
DB14061,DB02462,0.2857142857142857
DB14061,DB01035,0.2833333333333333
DB14061,DB09023,0.27419354838709675
DB14061,DB17602,0.2698412698412698
DB14061,DB17749,0.2608695652173913
DB14061,DB06421,0.25757575757575757
DB14061,DB13025,0.23943661971830985
DB14062,DB06733,0.5855855855855856
DB14062,DB06734,0.5267175572519084
DB14062,DB02424,0.2814814814814815
DB14062,DB13023,0.2647058823529412
DB14062,DB12442,0.2569444444444444
DB14062,DB06145,0.2532467532467532
DB14062,DB04783,0.23636363636363636
DB14062,DB01321,0.2360248447204969
DB14062,DB12410,0.2357142857142857
DB14062,DB04775,0.22727272727272727
DB14063,DB00661,1.0
DB14063,DB12923,0.8653846153846154
DB14063,DB14064,0.5925925925925926
DB14063,DB12226,0.36538461538461536
DB14063,DB04208,0.3392857142857143
DB14063,DB06618,0.3125
DB14063,DB01295,0.273972602739726
DB14063,DB12554,0.2727272727272727
DB14063,DB01113,0.265625
DB14063,DB04924,0.2638888888888889
DB14064,DB00661,0.5925925925925926
DB14064,DB14063,0.5925925925925926
DB14064,DB12923,0.5614035087719298
DB14064,DB01616,0.3191489361702128
DB14064,DB00647,0.29508196721311475
DB14064,DB06793,0.29508196721311475
DB14064,DB04677,0.28846153846153844
DB14064,DB01037,0.28846153846153844
DB14064,DB00865,0.2857142857142857
DB14064,DB01626,0.2857142857142857
DB14065,DB09069,0.5531914893617021
DB14065,DB04841,0.41818181818181815
DB14065,DB16351,0.35384615384615387
DB14065,DB00354,0.35
DB14065,DB00737,0.3442622950819672
DB14065,DB01430,0.3387096774193548
DB14065,DB13665,0.3076923076923077
DB14065,DB00557,0.3064516129032258
DB14065,DB01176,0.30612244897959184
DB14065,DB00568,0.30357142857142855
DB14066,DB01199,0.5949367088607594
DB14066,DB01336,0.5915492957746479
DB14066,DB00416,0.5833333333333334
DB14066,DB12093,0.36619718309859156
DB14066,DB06174,0.3493975903614458
DB14066,DB04844,0.2987012987012987
DB14066,DB00714,0.2631578947368421
DB14066,DB16927,0.2631578947368421
DB14066,DB12161,0.25609756097560976
DB14066,DB00767,0.25287356321839083
DB14067,DB06191,0.5652173913043478
DB14067,DB12092,0.44776119402985076
DB14067,DB00243,0.4027777777777778
DB14067,DB07573,0.3188405797101449
DB14067,DB00571,0.3181818181818182
DB14067,DB06258,0.2972972972972973
DB14067,DB16995,0.2972972972972973
DB14067,DB12743,0.296875
DB14067,DB00423,0.2923076923076923
DB14067,DB01003,0.2857142857142857
DB14068,DB09239,1.0
DB14068,DB09238,0.7027027027027027
DB14068,DB01054,0.6363636363636364
DB14068,DB00622,0.6133333333333333
DB14068,DB09227,0.5822784810126582
DB14068,DB00393,0.5694444444444444
DB14068,DB09231,0.5679012345679012
DB14068,DB09232,0.5657894736842105
DB14068,DB00528,0.49411764705882355
DB14068,DB06712,0.48717948717948717
DB14069,DB08521,0.31343283582089554
DB14069,DB08383,0.3076923076923077
DB14069,DB17040,0.29411764705882354
DB14069,DB07607,0.2916666666666667
DB14069,DB09149,0.22857142857142856
DB14069,DB09148,0.22388059701492538
DB14069,DB07392,0.21311475409836064
DB14069,DB07647,0.20270270270270271
DB14069,DB16205,0.2
DB14069,DB07546,0.2
DB14070,DB06240,0.46938775510204084
DB14070,DB04881,0.44329896907216493
DB14070,DB14900,0.3106796116504854
DB14070,DB17042,0.3068181818181818
DB14070,DB06618,0.2808988764044944
DB14070,DB01411,0.27522935779816515
DB14070,DB16157,0.27102803738317754
DB14070,DB14210,0.2692307692307692
DB14070,DB07701,0.2653061224489796
DB14070,DB00843,0.2653061224489796
DB14071,DB12305,1.0
DB14071,DB01104,0.625
DB14071,DB17032,0.5238095238095238
DB14071,DB05805,0.2857142857142857
DB14071,DB06156,0.27586206896551724
DB14071,DB08654,0.2727272727272727
DB14071,DB07597,0.2727272727272727
DB14071,DB04857,0.2711864406779661
DB14071,DB00752,0.2564102564102564
DB14071,DB05964,0.24489795918367346
DB14072,DB04647,0.6111111111111112
DB14072,DB01871,0.421875
DB14072,DB03536,0.4189189189189189
DB14072,DB03891,0.4153846153846154
DB14072,DB08199,0.3939393939393939
DB14072,DB06982,0.3918918918918919
DB14072,DB07744,0.37333333333333335
DB14072,DB04653,0.37333333333333335
DB14072,DB00183,0.3723404255319149
DB14072,DB01810,0.3698630136986301
DB14083,DB02080,0.3409090909090909
DB14083,DB06973,0.3333333333333333
DB14083,DB04682,0.30434782608695654
DB14083,DB06902,0.2972972972972973
DB14083,DB19177,0.28846153846153844
DB14083,DB09185,0.2857142857142857
DB14083,DB06248,0.2786885245901639
DB14083,DB05431,0.26229508196721313
DB14083,DB04792,0.2608695652173913
DB14083,DB09345,0.2608695652173913
DB14086,DB12039,1.0
DB14086,DB12116,0.4528301886792453
DB14086,DB03467,0.38
DB14086,DB01094,0.375
DB14086,DB03601,0.34
DB14086,DB04429,0.3137254901960784
DB14086,DB11674,0.3
DB14086,DB07933,0.2962962962962963
DB14086,DB08737,0.2909090909090909
DB14086,DB15584,0.2830188679245283
DB14104,DB00154,1.0
DB14104,DB04557,0.8888888888888888
DB14104,DB04224,0.8846153846153846
DB14104,DB04257,0.8846153846153846
DB14104,DB04801,0.8846153846153846
DB14104,DB00132,0.7931034482758621
DB14104,DB04746,0.7586206896551724
DB14104,DB06689,0.71875
DB14104,DB07209,0.6756756756756757
DB14104,DB00159,0.6666666666666666
DB14109,DB11217,1.0
DB14109,DB03242,0.75
DB14109,DB11263,0.6744186046511628
DB14109,DB02632,0.6585365853658537
DB14109,DB03196,0.6341463414634146
DB14109,DB02115,0.5882352941176471
DB14109,DB02213,0.5319148936170213
DB14109,DB16771,0.5192307692307693
DB14109,DB01642,0.5
DB14109,DB01979,0.5
DB14123,DB00825,1.0
DB14123,DB08200,0.36363636363636365
DB14123,DB11201,0.36363636363636365
DB14123,DB08201,0.36363636363636365
DB14123,DB19202,0.35555555555555557
DB14123,DB01841,0.25
DB14123,DB06901,0.23684210526315788
DB14123,DB04688,0.21428571428571427
DB14123,DB03736,0.21212121212121213
DB14123,DB06861,0.2
DB14127,DB09292,0.7708333333333334
DB14127,DB03299,0.44680851063829785
DB14127,DB07673,0.4418604651162791
DB14127,DB04639,0.43478260869565216
DB14127,DB01935,0.42857142857142855
DB14127,DB04287,0.4032258064516129
DB14127,DB02062,0.4
DB14127,DB08981,0.391304347826087
DB14127,DB07477,0.38636363636363635
DB14127,DB03471,0.38181818181818183
DB14128,DB03363,0.8875
DB14128,DB03461,0.8795180722891566
DB14128,DB04099,0.8125
DB14128,DB02483,0.7790697674418605
DB14128,DB03893,0.7710843373493976
DB14128,DB02498,0.735632183908046
DB14128,DB03962,0.7096774193548387
DB14128,DB03020,0.6976744186046512
DB14128,DB01763,0.6813186813186813
DB14128,DB01690,0.631578947368421
DB14132,DB14018,0.6363636363636364
DB14132,DB00277,0.4722222222222222
DB14132,DB01223,0.4146341463414634
DB14132,DB01778,0.40540540540540543
DB14132,DB00201,0.3684210526315789
DB14132,DB00985,0.3275862068965517
DB14132,DB08530,0.3148148148148148
DB14132,DB00651,0.2857142857142857
DB14132,DB01303,0.28
DB14132,DB09273,0.28
DB14144,DB09526,0.6153846153846154
DB14144,DB08841,0.47619047619047616
DB14144,DB13154,0.4444444444444444
DB14144,DB01688,0.4444444444444444
DB14144,DB02362,0.42857142857142855
DB14144,DB06728,0.4117647058823529
DB14144,DB03255,0.4117647058823529
DB14144,DB03006,0.4090909090909091
DB14144,DB02114,0.4
DB14144,DB07635,0.4
DB14146,DB09049,0.6986301369863014
DB14146,DB00497,0.5714285714285714
DB14146,DB01551,0.44
DB14146,DB01192,0.4266666666666667
DB14146,DB00318,0.42105263157894735
DB14146,DB00844,0.4177215189873418
DB14146,DB00956,0.379746835443038
DB14146,DB01452,0.35714285714285715
DB14146,DB16072,0.3548387096774194
DB14146,DB01466,0.35365853658536583
DB14174,DB02419,0.3225806451612903
DB14174,DB01884,0.25806451612903225
DB14174,DB01170,0.25806451612903225
DB14174,DB04113,0.25
DB14174,DB06247,0.23076923076923078
DB14174,DB15012,0.225
DB14174,DB00822,0.2222222222222222
DB14174,DB01742,0.21212121212121213
DB14174,DB01231,0.20512820512820512
DB14174,DB00975,0.20512820512820512
DB14183,DB02509,0.95
DB14183,DB03874,0.5
DB14183,DB03232,0.42857142857142855
DB14183,DB02552,0.42857142857142855
DB14183,DB04702,0.4166666666666667
DB14183,DB07841,0.4166666666666667
DB14183,DB07780,0.4166666666666667
DB14183,DB04695,0.40540540540540543
DB14183,DB08690,0.38461538461538464
DB14183,DB09270,0.375
DB14184,DB18313,0.48
DB14184,DB02178,0.36
DB14184,DB06083,0.3333333333333333
DB14184,DB08562,0.3157894736842105
DB14184,DB02481,0.3103448275862069
DB14184,DB04569,0.3103448275862069
DB14184,DB04066,0.3
DB14184,DB08330,0.2926829268292683
DB14184,DB02126,0.2903225806451613
DB14184,DB00568,0.28205128205128205
DB14185,DB01238,0.5569620253164557
DB14185,DB05422,0.34831460674157305
DB14185,DB09128,0.34782608695652173
DB14185,DB06016,0.33707865168539325
DB14185,DB12998,0.33695652173913043
DB14185,DB07355,0.3157894736842105
DB14185,DB01149,0.3125
DB14185,DB00645,0.30864197530864196
DB14185,DB02425,0.3
DB14185,DB02316,0.29347826086956524
DB14187,DB08175,0.35555555555555557
DB14187,DB03711,0.30303030303030304
DB14187,DB03564,0.3
DB14187,DB04498,0.2727272727272727
DB14187,DB11936,0.2631578947368421
DB14187,DB00146,0.25
DB14187,DB07895,0.25
DB14187,DB00136,0.24615384615384617
DB14187,DB01022,0.24528301886792453
DB14187,DB03061,0.24324324324324326
DB14210,DB00691,0.8524590163934426
DB14210,DB00881,0.671875
DB14210,DB09477,0.6031746031746031
DB14210,DB00584,0.5217391304347826
DB14210,DB01348,0.48
DB14210,DB11783,0.4722222222222222
DB14210,DB00519,0.4533333333333333
DB14210,DB00178,0.4533333333333333
DB14210,DB16266,0.44
DB14210,DB00722,0.43243243243243246
DB14212,DB08711,0.5333333333333333
DB14212,DB07635,0.5217391304347826
DB14212,DB04242,0.5
DB14212,DB07932,0.48484848484848486
DB14212,DB08589,0.4827586206896552
DB14212,DB09543,0.4482758620689655
DB14212,DB00316,0.42857142857142855
DB14212,DB00890,0.4230769230769231
DB14212,DB00255,0.4074074074074074
DB14212,DB09526,0.4
DB14481,DB14502,0.7272727272727273
DB14481,DB02831,0.6363636363636364
DB14481,DB11348,0.5454545454545454
DB14481,DB14517,0.4166666666666667
DB14481,DB02348,0.38461538461538464
DB14481,DB03053,0.35
DB14481,DB04160,0.3333333333333333
DB14481,DB03498,0.3125
DB14481,DB09147,0.3125
DB14481,DB02522,0.3
DB14487,DB14511,0.8888888888888888
DB14487,DB14498,0.8
DB14487,DB13996,0.8
DB14487,DB14518,0.8
DB14487,DB09409,0.7272727272727273
DB14487,DB04212,0.5
DB14487,DB14509,0.45454545454545453
DB14487,DB09460,0.45454545454545453
DB14487,DB09481,0.45454545454545453
DB14487,DB01390,0.4166666666666667
DB14488,DB14528,0.9090909090909091
DB14488,DB04304,0.6666666666666666
DB14488,DB11195,0.45454545454545453
DB14488,DB03212,0.42857142857142855
DB14488,DB03237,0.42857142857142855
DB14488,DB03489,0.42857142857142855
DB14488,DB02399,0.4230769230769231
DB14488,DB03815,0.4230769230769231
DB14488,DB03734,0.41379310344827586
DB14488,DB03947,0.4074074074074074
DB14489,DB14508,0.8333333333333334
DB14489,DB16084,0.6428571428571429
DB14489,DB14514,0.5882352941176471
DB14489,DB13800,0.5882352941176471
DB14489,DB02201,0.5
DB14489,DB09072,0.5
DB14489,DB14501,0.42105263157894735
DB14489,DB02637,0.3888888888888889
DB14489,DB09460,0.38461538461538464
DB14489,DB14509,0.38461538461538464
DB14490,DB00126,0.7352941176470589
DB14490,DB04526,0.24444444444444444
DB14490,DB03548,0.2222222222222222
DB14490,DB01885,0.21739130434782608
DB14490,DB04564,0.21739130434782608
DB14490,DB05630,0.20634920634920634
DB14490,DB14488,0.1956521739130435
DB14490,DB01759,0.19148936170212766
DB14490,DB03569,0.1875
DB14490,DB09245,0.1864406779661017
DB14491,DB09460,0.38461538461538464
DB14491,DB09481,0.38461538461538464
DB14491,DB14509,0.38461538461538464
DB14491,DB14489,0.375
DB14491,DB01390,0.35714285714285715
DB14491,DB14511,0.35714285714285715
DB14491,DB01677,0.3333333333333333
DB14491,DB13996,0.3333333333333333
DB14491,DB14487,0.3333333333333333
DB14491,DB04299,0.3333333333333333
DB14498,DB14511,0.8888888888888888
DB14498,DB14487,0.8
DB14498,DB13996,0.8
DB14498,DB14518,0.8
DB14498,DB09409,0.7272727272727273
DB14498,DB04212,0.6153846153846154
DB14498,DB09481,0.45454545454545453
DB14498,DB09460,0.45454545454545453
DB14498,DB14509,0.45454545454545453
DB14498,DB01390,0.4166666666666667
DB14499,DB14546,0.8571428571428571
DB14499,DB14530,0.75
DB14499,DB00653,0.75
DB14499,DB09472,0.75
DB14499,DB13257,0.75
DB14499,DB11090,0.2727272727272727
